ano,mes,sigla_uf,sigla_uf_nome,imposto_importacao,imposto_exportacao,ipi_fumo,ipi_bebidas,ipi_automoveis,ipi_importacoes,ipi_outros,irpf,irpj_demais_empresas,irrf_rendimentos_trabalho,irrf_rendimentos_capital,irrf_remessas_exterior,irrf_outros_rendimentos,iof,itr,ipmf,cpmf,cofins,cofins_entidades_financeiras,cofins_demais_empresas,pis_pasep,pis_pasep_entidades_financeiras,pis_pasep_demais_empresas,csll,csll_entidades_financeiras,csll_demais_empresas,cide_combustiveis_parcela_nao_dedutivel,cide_combustiveis,cpsss_1,cpsss_2,contribuicao_fundaf,refis,paes,retencoes_fonte,pagamento_unificado,outras_receitas_rfb,demais_receitas,receita_previdenciaria,receita_previdenciaria_propria,receita_previdenciaria_demais,receitas_outros_orgaos
2011,11,RN,Rio Grande do Norte,4488022.37,-24.49,0.0,1491143.37,4505.27,308089.41,3487754.29,11102723.18,18216896.83,28713847.1,650687.47,1038033.98,1271052.4,867964.3,203881.35,,90.62,,115402.73,49106403.18,,18345.91,13658360.97,,89301.95,15872731.83,,0.0,,36201390.52,205363.65,,,,,12797957.81,,,,,2323515.95
2011,12,RN,Rio Grande do Norte,737377.41,-101.29,0.0,109173.98,3290.7,215262.88,3668603.05,5545793.36,19861194.98,23715686.81,993159.37,635440.51,1313395.41,949187.77,206548.46,,26.2,,97714.17,48003760.54,,15961.89,13907361.54,,160309.54,15739025.0,,0.0,,26313437.77,34987.22,,,,,8995420.59,,,,,3707343.4
2011,5,RN,Rio Grande do Norte,3811982.65,620.9,0.0,1362445.61,0.0,225308.89,2858323.03,17568568.46,16775523.96,21855187.23,620387.16,392097.27,1346069.99,418444.72,87345.81,,21.54,,130612.65,44611535.52,,21262.19,17573691.82,,103422.59,12530001.26,,0.0,,21606887.62,55246.7,,,,,5663289.2,,,,,2312382.64
2011,8,RN,Rio Grande do Norte,4685867.21,-133.17,0.0,1782148.93,35.36,386866.75,2720686.62,13779699.17,16671925.41,20048933.64,714310.08,207559.15,1461452.5,527253.1,103450.82,,435.71,,110579.83,43507830.17,,19515.71,12161343.97,,95207.31,12293596.93,,0.0,,18868487.4,35056.39,,,,,9018186.55,,,,,2298996.93
2011,1,RN,Rio Grande do Norte,1110381.54,134.1,0.0,2013839.95,5079.06,243622.73,2737827.31,3542407.25,44229409.28,22984196.3,1444303.24,573424.42,1405508.73,450987.56,42720.78,,24.08,,93921.87,46656969.27,,15266.68,14208689.06,,109784.54,29344329.89,,0.0,,17888224.45,25607.45,,,,,4970230.13,,,,,1562037.89
2011,4,RN,Rio Grande do Norte,4337923.65,-8.0,0.0,1158848.32,6921.09,195747.22,3272352.74,39268374.57,38046407.2,17994298.68,894106.91,366233.43,1749689.31,482821.48,72712.58,,34.47,,112564.37,46040925.33,,18679.64,15386592.8,,120087.87,25626287.73,,0.0,,15957331.11,223586.17,,,,,7289842.32,,,,,1253833.48
2011,9,RN,Rio Grande do Norte,754612.58,74.57,0.0,1498806.15,0.0,216073.83,2889679.78,11800704.56,13910391.12,19721261.62,677998.62,258584.6,1302544.36,510137.29,928205.36,,75.46,,122463.49,39132676.53,,20330.64,10746126.96,,151867.32,9870787.75,,0.0,,18744269.67,44332.19,,,,,10093352.89,,,,,2022567.01
2011,6,RN,Rio Grande do Norte,4829476.93,-7.23,0.0,1678372.51,310.4,184879.89,4129287.34,15394227.22,16608762.82,19606249.02,988165.12,235509.54,1381560.35,478459.23,87758.86,,32.86,,102155.22,46084922.74,,17038.04,15504735.48,,101295.54,13465039.97,,-999.88,,18755320.79,32142.15,,,,,9151669.44,,,,,2722496.09
2011,10,RN,Rio Grande do Norte,5014825.23,1672.89,0.0,1962501.72,3792.59,388851.38,3318364.36,12120365.21,40136706.78,19520304.94,1287119.23,487584.26,1431984.4,591439.4,263197.8,,37.39,,106998.83,45278176.09,,17341.52,13109509.47,,39608.11,27665701.67,,0.0,,18658510.3,30550.15,,,,,10457393.22,,,,,2110825.03
2011,2,RN,Rio Grande do Norte,971065.15,370.65,0.0,1332630.36,8071.07,268544.92,2909224.49,6977616.99,16290917.28,18834008.24,645544.76,173085.6,1177838.52,429977.38,40795.57,,78.93,,72622.57,67231413.22,,11994.71,19661201.32,,102491.91,12459200.63,,247.34,,16726691.85,35751.62,,,,,5146546.61,,,,,1694380.47
2011,3,RN,Rio Grande do Norte,6562393.02,478.88,0.0,1525911.35,0.0,432135.23,2958175.49,4316975.65,17728489.11,21116822.38,980252.52,314241.86,1228425.29,428656.4,95696.65,,22.97,,136102.43,50356961.18,,22755.9,14358452.37,,63499.62,11639200.68,,0.0,,18537806.49,40160.19,,,,,4575969.8,,,,,1519740.25
2011,7,RN,Rio Grande do Norte,5131993.0,3127.0,0.0,1763910.0,221.0,160496.0,2781093.0,13307806.0,36442151.0,19387933.0,1310404.0,495718.0,1389899.0,486241.0,234800.0,,29.0,,110829.0,45097193.0,,19774.0,16191596.0,,107810.0,24962699.0,,0.0,,18776432.0,176650.0,,,,,12503012.0,,,,,1784251.0
2011,4,RO,Rondônia,38841.17,3945.91,0.0,276000.39,9408.17,30958.73,1647230.85,19364598.19,18122069.97,10241872.74,731936.87,134767.6,371008.41,854979.81,54172.24,,36.63,,14076.34,16736005.44,,2219.48,7825543.85,,9749.72,12428012.6,,0.0,,10654867.77,6575.16,,,,,2811728.41,,,,,851676.44
2011,7,RO,Rondônia,261773.0,101.0,0.0,298506.0,5413.0,10062.0,1676016.0,7488855.0,22345781.0,12459575.0,673240.0,37054.0,477392.0,906160.0,54185.0,,34.0,,12537.0,22454288.0,,2001.0,9762853.0,,10042.0,14568195.0,,0.0,,11114472.0,6192.0,,,,,26896350.0,,,,,974475.0
2011,8,RO,Rondônia,1910866.12,415.04,0.0,344397.63,5172.01,2578745.75,1235297.71,6929075.84,10093579.66,10546936.83,642832.72,229547.68,379898.93,1008398.71,66890.87,,35.5,,11298.83,19539061.05,,1792.09,8973356.07,,-803.02,6546177.38,,0.0,,13714346.94,5387.3,,,,,4637116.13,,,,,1086364.53
2011,1,RO,Rondônia,37919.11,-9.03,0.0,370287.81,13371.03,11.14,1920236.73,2016893.46,22848433.87,12776706.49,1934683.17,19244.66,460578.47,739979.44,42499.43,,59.16,,16753.3,22146867.78,,2631.25,8191757.01,,12895.8,14408757.53,,0.0,,11174696.68,20668.0,,,,,2490036.19,,,,,645723.38
2011,5,RO,Rondônia,798882.75,3219.03,0.0,281297.85,16725.85,279339.07,1310082.4,9047727.74,17938493.75,13900698.57,611196.38,13194.29,590496.08,819251.84,104255.06,,41.29,,13519.31,17355387.75,,2171.22,7897420.68,,1250.05,9297050.15,,0.0,,10936833.1,122636.85,,,,,2862983.27,,,,,921279.09
2011,3,RO,Rondônia,10259.22,304.32,0.0,232113.79,7190.92,78.96,1519907.02,2279588.74,10843667.61,10539138.4,626294.57,45661.41,368136.77,719685.91,35674.87,,37.19,,11739.28,15856532.45,,2679.44,7719432.23,,1372.43,6659238.18,,0.0,,10741168.33,3094.32,,,,,2481189.38,,,,,1540028.86
2011,2,RO,Rondônia,13887.08,-8.64,0.0,214079.59,10876.21,24212.65,1271156.8,1740469.11,10670161.96,10056782.32,561523.76,32154.61,359452.83,708453.68,54790.8,,57.75,,12167.79,14715263.28,,2031.42,7371784.74,,1646.83,6646340.29,,0.0,,9748488.55,4892.72,,,,,2190502.96,,,,,531467.81
2011,10,RO,Rondônia,15550.42,2.42,0.0,320839.95,8237.82,234.76,1566810.74,6200167.37,23013186.05,11325464.09,846741.23,169103.92,459579.53,1011419.37,317501.81,,37.31,,11589.01,19195419.16,,1880.6,10280893.11,,9229.01,14821143.16,,0.0,,10749481.64,165371.0,,,,,4183694.21,,,,,1144140.6
2011,12,RO,Rondônia,5615395.89,462.86,0.0,22591.62,1793.89,3501103.75,1436312.3,3594894.12,11029729.16,15432772.62,722255.26,78117.08,567533.91,1028528.44,249225.32,,73.87,,11984.54,23518226.41,,1946.69,11798221.3,,591.68,7108898.08,,0.0,,20018465.66,1790.5,,,,,3401747.54,,,,,1200853.66
2011,9,RO,Rondônia,13187.95,26.21,0.0,289041.61,13275.27,179.21,1615331.43,5918833.55,9326566.95,10592368.34,929200.41,64805.75,423199.6,1087100.01,2335478.33,,45.79,,13252.94,26870877.35,,2168.97,10557988.54,,2060.39,6669530.89,,0.0,,10848224.25,2806.5,,,,,3485287.61,,,,,1239143.34
2011,11,RO,Rondônia,1103972.44,-17.63,0.0,285598.12,11540.69,2633554.7,1633316.92,5718312.71,10369007.14,10594908.65,560318.69,189314.29,403273.15,993898.94,255059.57,,12.97,,12016.35,20185691.63,,1965.4,9400202.5,,35244.35,7301223.17,,0.0,,14842027.85,15468.34,,,,,3314276.51,,,,,1385549.07
2011,6,RO,Rondônia,33478.36,-8.63,0.0,300459.25,4174.43,9786.3,1561862.71,9622509.14,9370588.75,10798326.14,525363.93,46691.48,417775.58,886653.59,100283.3,,585.15,,13481.56,19310813.61,,2231.35,8748465.79,,1810.58,6193094.08,,0.0,,10552114.04,1567.99,,,,,3905091.61,,,,,954150.79
2011,8,RR,Roraima,56689.74,-1.68,0.0,4423.98,0.0,63425.43,15633.53,2946005.55,2857963.24,3044628.0,68374.43,445.4,92904.5,8955.62,61068.8,,5.66,,74.49,4864895.29,,12.11,2726689.76,,0.0,1601603.45,,0.0,,8785154.87,669.5,,,,,1544053.49,,,,,439736.09
2011,6,RR,Roraima,57128.66,-0.74,0.0,0.0,3082.8,279739.9,7175.07,2697013.28,2188141.86,2962955.14,54678.89,2222.82,63074.5,6419.67,49677.8,,3.55,,-83.34,4525304.29,,-28.6,2810256.14,,0.0,1344062.67,,0.0,,10302449.25,1040.5,,,,,996644.93,,,,,184321.9
2011,3,RR,Roraima,43322.9,-0.9,0.0,0.0,0.0,557405.7,5458.98,831381.52,2413717.6,3335467.07,59574.52,8426.31,85362.73,5188.04,111916.45,,4.04,,68.37,4104131.14,,11.11,1338538.92,,87245.72,1333663.86,,0.0,,8665702.72,1088.5,,,,,882670.16,,,,,81950.25
2011,2,RR,Roraima,30392.15,-1.37,0.0,0.0,2452.32,272677.45,6408.2,872733.8,2525555.67,2794951.82,59489.45,0.0,71883.31,6208.17,43647.89,,6.11,,72.63,3853789.73,,11.8,1384765.63,,0.0,1462607.46,,0.0,,8588417.84,1772.74,,,,,625104.7,,,,,150461.66
2011,9,RR,Roraima,74547.19,154.87,0.0,31676.14,494.58,432987.44,13832.63,2358033.54,2593470.19,3315333.69,680305.8,229.97,135822.32,27995.76,313150.76,,14.17,,218.2,5138053.71,,35.46,2648449.91,,0.0,1520763.63,,0.0,,8785585.35,1315.5,,,,,1251599.56,,,,,343185.16
2011,12,RR,Roraima,37405.55,-1.21,0.0,0.0,2652.9,1377.12,12033.97,1498220.43,2841766.13,3974698.49,73117.55,430.9,108736.59,9071.4,160526.86,,4.03,,3648.31,5146627.56,,566.77,2551553.11,,0.0,1737258.05,,0.0,,10245356.98,799.5,,,,,1113974.15,,,,,286123.36
2011,11,RR,Roraima,45463.18,-1.23,0.0,0.0,1605.49,764.99,11133.47,1899473.97,3059384.12,4405986.05,72332.01,1375.26,130390.93,7163.29,102441.66,,4.09,,217.39,5361467.67,,14.47,2253507.8,,0.0,1834406.56,,0.0,,20224339.26,795.5,,,,,1013461.06,,,,,215349.11
2011,7,RR,Roraima,53841.0,1.0,0.0,21675.0,0.0,5509.0,9715.0,2452438.0,5279688.0,4137416.0,57812.0,107.0,111345.0,136659.0,50711.0,,3.0,,74.0,4472587.0,,24.0,1920892.0,,0.0,3560072.0,,0.0,,8787721.0,2874.0,,,,,1281043.0,,,,,139564.0
2011,4,RR,Roraima,45130.42,-0.93,0.0,0.0,0.0,436856.06,14681.43,5073461.99,5191087.3,2881279.52,63188.96,149.12,72259.31,6938.84,53218.22,,3.97,,86.41,4094804.12,,14.04,1771751.07,,0.0,3473852.36,,0.0,,8672662.42,1231.0,,,,,714074.52,,,,,200546.39
2011,5,RR,Roraima,42551.42,-0.95,0.0,0.0,0.0,17533.2,9191.47,2995921.44,2344102.16,2929917.46,67260.7,5289.58,115230.21,5155.94,40774.32,,4.15,,73.66,4497621.28,,11.97,2706437.47,,0.0,1444441.79,,0.0,,7968312.71,651.5,,,,,1589240.32,,,,,309706.23
2011,1,RR,Roraima,46925.51,-1.32,0.0,32545.89,0.0,176544.37,7729.78,935659.89,6899176.46,3768371.56,91146.59,0.0,79826.63,12134.84,49024.49,,5.75,,87.0,4591746.69,,14.14,2798304.64,,0.0,4284106.26,,0.0,,8764732.35,3819.72,,,,,814181.29,,,,,114497.98
2011,10,RR,Roraima,45957.86,-1.16,0.0,10561.69,0.0,250.28,8146.27,2449962.44,5100675.41,3401044.76,85345.39,1722.62,62253.35,11508.56,172346.84,,3.95,,106.42,4547865.03,,17.29,2752297.65,,0.0,3460274.68,,0.0,,8902186.15,410714.5,,,,,1178117.13,,,,,114050.15
2011,11,RS,Rio Grande do Sul,71178291.26,31491.83,144009096.9,20432132.97,43476241.86,99788645.95,125578969.8,86083559.34,235677941.4,224732025.1,37755868.89,8695042.94,20650661.6,42502938.87,4942299.78,,8108.19,,26004341.75,727374280.8,,4229518.89,191696994.2,,9395964.6,128439545.1,,11036483.06,,107455315.9,5414687.08,,,,,66912555.72,,,,,21069413.8
2011,4,RS,Rio Grande do Sul,55806079.04,135526.87,180908663.1,9324369.3,44223665.44,64169776.02,129306361.9,352433373.5,458825642.3,200850689.0,43105012.1,11050547.28,18660340.01,38545825.03,1256289.57,,2552.56,,20541048.05,629752412.6,,3337958.84,171244823.5,,10937112.57,252760421.7,,65696455.1,,60115137.22,835669.52,,,,,35784344.3,,,,,18303244.45
2011,10,RS,Rio Grande do Sul,72096939.69,93200.56,141201014.0,15370880.85,42007274.89,82509571.59,123651318.9,102247442.2,510528550.7,186885423.8,48378132.13,23985503.64,14188235.37,48034638.31,6097638.49,,-539556.07,,27231018.48,626324877.8,,4465071.17,175852519.4,,12475240.67,280630042.3,,4030217.24,,61322290.66,14142565.92,,,,,62725451.28,,,,,12359235.88
2011,1,RS,Rio Grande do Sul,66596470.05,66574.3,172180503.2,17553272.32,49786436.38,69450347.01,130550546.4,43043301.6,516518809.8,275973956.7,76549332.9,26846099.33,22274479.34,37072516.22,705192.16,,12470.91,,21178676.35,748977163.6,,3436523.87,207437346.5,,129930444.8,278053854.0,,71111617.5,,63098757.74,606268.04,,,,,38731574.86,,,,,20346604.93
2011,5,RS,Rio Grande do Sul,70824918.36,148224.91,118967346.2,13895181.43,69400189.29,62306609.66,131338836.4,125094753.2,200742710.8,202247456.5,31432653.77,11478542.82,19870745.88,43637216.91,626581.13,,2222.39,,20610179.54,636357095.7,,3358822.3,170526692.0,,8995731.38,111343206.3,,60627363.9,,62941424.53,6550613.67,,,,,48793130.84,,,,,19337512.33
2011,12,RS,Rio Grande do Sul,72933448.22,91013.1,172852768.3,14139979.57,47704563.06,104378573.7,138510147.5,57434032.96,235766013.4,224855996.8,84643731.44,32274321.98,24613670.92,52735507.27,4575414.09,,209384.05,,24067183.92,720849721.5,,3920356.35,191315645.5,,9399799.23,124778944.1,,5470763.53,,83480713.26,13239790.31,,,,,66321225.08,,,,,23636899.85
2011,8,RS,Rio Grande do Sul,80666014.46,85520.23,136160761.3,9674690.99,50953861.69,92256250.38,126640659.5,94634828.89,218634559.6,190989431.5,42761226.8,11235068.92,21282286.69,42080924.06,1494826.82,,7513.16,,22078984.52,689205295.9,,3825081.26,183581422.8,,9848868.48,123799757.8,,20371571.1,,63159229.46,4761003.42,,,,,169785265.2,,,,,18041193.29
2011,7,RS,Rio Grande do Sul,69944998.0,47801.0,115362870.0,9082449.0,41719621.0,76763195.0,111197071.0,97859028.0,515884244.0,181443256.0,50460287.0,15617091.0,27369010.0,43743960.0,1655854.0,,555433.0,,21407834.0,724292270.0,,3507910.0,179369959.0,,12945452.0,287682958.0,,50675011.0,,60586170.0,10314385.0,,,,,90780129.0,,,,,21606016.0
2011,3,RS,Rio Grande do Sul,74326368.51,116304.85,146241537.0,10265674.39,47260673.58,79759592.42,125942534.0,40992110.73,280727876.8,200707440.5,28711873.29,14596885.1,18407871.15,27834191.93,566776.09,,3645.01,,18802152.65,662646006.2,,3074791.37,172212777.3,,9837223.15,126248942.6,,57658666.4,,60795498.72,1244480.51,,,,,40344132.96,,,,,20383735.63
2011,2,RS,Rio Grande do Sul,67088016.37,83223.36,150259012.2,11699012.04,56950701.02,75980863.84,103694382.0,39258710.51,185725309.9,200555105.0,25765415.11,9653638.13,19337108.95,32340521.03,492871.33,,23795.01,,20656741.03,626086897.2,,3162726.6,172188678.2,,19572186.79,104852883.6,,56476204.03,,56600411.25,2480608.09,,,,,34209455.22,,,,,18528783.32
2011,9,RS,Rio Grande do Sul,75232984.61,95275.13,151583222.4,11807687.73,46502183.62,86071329.65,132618839.0,90473710.47,226466490.6,195530272.5,49768251.78,14795198.38,24120985.45,44863193.02,35020153.77,,8184.22,,22904447.52,737759998.6,,3721108.93,193676844.9,,9482928.7,114902036.9,,11027997.63,,61137879.42,5161172.12,,,,,72712616.39,,,,,19870450.02
2011,6,RS,Rio Grande do Sul,63794074.3,156262.42,131677500.8,10180009.97,55505649.22,73719974.1,126912926.6,144165948.9,194328056.0,192510855.4,52889622.62,12186543.32,21510833.97,42287870.77,2357561.78,,989.2,,21730041.5,703359262.0,,3650598.46,182774115.3,,10779932.73,116543327.6,,53972249.01,,66549290.24,9006549.42,,,,,72031538.9,,,,,20692981.82
2011,3,SC,Santa Catarina,211585453.7,23086.75,95182.19,6894483.84,7381.14,81928319.51,101967640.5,25391177.79,190556868.2,79001644.42,9990127.64,4408716.86,8704075.12,4686484.28,112411.01,,29224.67,,1005210.87,532371568.6,,166124.4,136339970.6,,2527314.56,89013928.56,,152.92,,25865524.16,831920.05,,,,,54648228.38,,,,,7673880.66
2011,6,SC,Santa Catarina,192859374.5,17918.6,0.0,6446021.85,6591.28,77493995.44,109228595.5,47432196.7,163273560.6,81572535.29,12851961.6,7373647.86,10168110.28,5779089.06,197532.52,,5982.73,,1199248.69,537136912.8,,201546.87,137534741.3,,267004.01,85966083.74,,0.0,,26700708.39,14772813.45,,,,,67810870.51,,,,,16549415.89
2011,11,SC,Santa Catarina,299071424.6,9693.32,1371.62,9132072.9,23549.61,126045017.7,117817125.2,35976928.66,162442870.0,96694874.69,14656148.25,5412155.14,11256763.32,6541328.82,520741.88,,6104.66,,1149127.88,579640215.6,,189334.38,149311395.9,,227601.16,88852185.35,,0.0,,37546641.73,4564486.66,,,,,56140421.96,,,,,11793891.24
2011,10,SC,Santa Catarina,279808080.2,31743.32,0.0,7712663.53,43129.36,120321433.3,125780154.7,34778456.91,321649877.7,87489823.62,19329199.1,14828555.41,10617259.15,6314593.21,1158183.52,,9179.68,,1106365.68,567902723.4,,185845.91,146200159.8,,327671.25,182808222.7,,0.0,,33382432.79,2204192.89,,,,,60610062.24,,,,,11547696.14
2011,7,SC,Santa Catarina,208868106.0,24870.0,0.0,6621740.0,34848.0,90692198.0,94546193.0,41372674.0,312067065.0,88960820.0,29376380.0,5505665.0,10349965.0,5553791.0,629078.0,,-4589.0,,1054730.0,537187072.0,,175735.0,137721422.0,,407147.0,176536433.0,,0.0,,26350681.0,3019369.0,,,,,59762991.0,,,,,9126013.0
2011,5,SC,Santa Catarina,200475816.2,14618.72,0.0,7071781.43,5549.61,82267808.07,115768025.5,53294002.65,148205645.6,96833396.93,11599277.18,4663543.56,9899960.8,5597439.4,161694.23,,19110.03,,1091952.41,583618462.1,,179180.34,147216700.1,,347491.47,84162868.11,,0.0,,27262384.38,5996532.57,,,,,39214768.75,,,,,13270355.18
2011,9,SC,Santa Catarina,258126810.0,40408.19,0.0,6885091.69,73649.61,107363507.2,114345142.2,39650856.56,162728531.5,87477258.77,13085059.05,5008407.03,10883469.13,6194688.06,7755388.1,,153542.33,,1210938.49,581359983.7,,203429.03,149097436.8,,279682.4,89905513.67,,0.0,,33367356.35,3474613.55,,,,,62018726.95,,,,,9098996.54
2011,8,SC,Santa Catarina,247247766.7,4883.65,0.0,6497123.48,10240.84,103002678.0,98655097.97,42739568.63,150932880.6,86009529.97,13444808.37,6801471.89,11402734.74,6163712.28,455708.48,,11326.02,,1076847.92,612305846.3,,179817.34,154053127.8,,256839.79,84533552.39,,0.0,,26489514.32,2765952.82,,,,,62800572.13,,,,,10369536.55
2011,12,SC,Santa Catarina,302221627.5,2101.24,0.0,2347136.62,42119.45,126872221.1,124400595.7,31523262.49,155121631.6,99803619.91,20464679.08,11113993.89,12978335.0,7012780.1,415247.82,,42961.74,,1485517.78,614263625.9,,249244.86,156302342.2,,444262.63,86858989.71,,0.0,,34357972.83,1115165.6,,,,,61476018.89,,,,,11175457.45
2011,2,SC,Santa Catarina,187367219.6,29406.02,57811.44,7123784.45,128087.84,79280419.0,99495699.05,16412169.62,165311149.9,76753966.99,9716991.71,4594570.24,8850982.74,4740411.0,328215.21,,115005.8,,997453.29,495443965.1,,169032.53,128449954.3,,210141.23,83512526.21,,0.0,,25409091.79,865217.64,,,,,23630876.91,,,,,7494098.6
2011,1,SC,Santa Catarina,194478404.0,35357.69,74913.54,9650652.75,2433.37,89977612.38,100594537.7,17471442.55,635965202.9,124278617.7,108930647.1,11775885.06,11058697.31,4685746.25,199646.81,,7781.11,,1087996.66,551605469.3,,183983.63,145290975.0,,2283430.28,287886197.9,,0.0,,26982910.22,845234.7,,,,,32411179.77,,,,,8971571.47
2011,4,SC,Santa Catarina,183978504.4,-669.62,0.0,7698781.99,9267.69,75974990.07,113298760.7,159727273.7,319039176.3,89520482.12,22329423.35,4965765.55,8777189.21,6070632.69,141715.43,,45315.67,,1104735.38,537519875.3,,193638.97,137097005.8,,352939.93,172427642.4,,-113.26,,25978244.56,860576.07,,,,,30106481.88,,,,,7473478.82
2011,12,SE,Sergipe,122705.31,-1.96,199140.81,11047.93,0.0,257560.9,3890042.11,4344242.89,10924488.98,19831808.18,1685152.15,1920169.12,2042444.06,2553831.11,126404.5,,6.67,,1547664.66,40779025.09,,62746.41,13138006.89,,1933176.24,6710873.0,,3000.0,,12548852.92,3768.04,,,,,7136752.81,,,,,6035561.66
2011,6,SE,Sergipe,5039125.82,-2.45,186777.04,3640927.49,0.0,720983.1,2418932.43,11636640.88,7908376.46,13770358.45,1486304.52,42549.47,1153300.23,2612183.45,37902.91,,11.43,,1292256.06,36956331.69,,55570.55,12115516.21,,2062123.37,6679264.2,,3550.4,,8381385.43,1748.75,,,,,3800009.71,,,,,6465542.19
2011,3,SE,Sergipe,535589.21,-12.89,196738.6,4050272.46,0.0,1181992.49,2760185.5,3092682.68,9188881.99,13252878.09,1105745.48,63277.38,957527.82,1568013.06,56828.15,,54.47,,1268917.12,28175535.67,,56035.33,10100660.49,,2086480.38,6944082.77,,2890.0,,8279903.73,229624.85,,,,,3667588.3,,,,,37931391.35
2011,5,SE,Sergipe,293683.4,-1.2,165799.63,5339948.03,0.0,1015285.13,2548239.69,13935020.09,8646394.75,15607967.56,847125.0,48996.45,1383208.49,2055333.39,23827.66,,5.49,,1305218.24,31564854.52,,52738.7,9304144.3,,1929721.01,6733452.46,,0.0,,8557616.39,3983.13,,,,,7081171.46,,,,,5124830.69
2011,8,SE,Sergipe,47636.54,-2541.09,114578.43,4483721.52,0.0,1171735.66,2488287.86,15880258.36,8510914.56,15788424.46,1468108.33,575962.28,1342761.16,2408360.27,74219.18,,4.66,,1373801.11,36623971.9,,57305.44,14402710.46,,3323863.31,7020326.48,,1649.0,,8240476.95,1976.5,,,,,7239884.64,,,,,5609252.77
2011,1,SE,Sergipe,18686.64,-0.71,86425.63,5110398.29,0.0,280992.73,4267792.65,3234051.46,21390770.97,16745525.74,2266564.26,1390985.41,1574460.58,1982633.16,33496.83,,24.31,,1132083.82,34923016.04,,60426.64,11988211.24,,1131647.09,15178058.93,,2438.0,,8223902.43,1650.8,,,,,2976289.85,,,,,4122704.2
2011,9,SE,Sergipe,70919.29,184.03,213383.63,6006370.94,3644.01,213841.71,2199542.19,10583728.33,7276984.89,15273552.34,1075530.8,123094.24,1280400.22,2332635.28,992688.28,,11.51,,1402455.56,31983343.9,,56009.85,10250450.0,,1319926.23,6665580.46,,2365.68,,8291182.11,9024.28,,,,,8577632.8,,,,,6073393.04
2011,11,SE,Sergipe,75564.97,-2.57,176316.83,6151414.72,0.0,1122160.13,3415154.31,8005091.04,9051855.61,17620019.86,1095303.19,207427.4,1279311.78,2353262.23,102828.01,,8.86,,1378234.71,32897682.08,,44829.43,11195991.49,,2424243.72,7164094.68,,0.0,,13863900.65,3621.47,,,,,7371267.63,,,,,5737861.46
2011,2,SE,Sergipe,86887.23,-1.81,161385.45,4989418.61,0.0,679023.49,2662374.97,2676517.31,9165891.65,14063220.75,971203.53,57736.81,1282042.52,2034473.49,30754.4,,8.01,,1151718.77,29394437.97,,52228.14,10698613.91,,1646307.88,6715006.69,,2436.0,,7796949.43,2899.86,,,,,2363742.5,,,,,4043483.01
2011,4,SE,Sergipe,89070.67,-1.62,133217.71,5397169.04,0.0,397289.09,2867761.45,33324051.96,20856624.38,15841998.12,2415853.01,131324.6,1281969.64,2118179.5,51685.9,,7.14,,1344570.88,30170532.27,,57255.21,9918068.67,,2135773.66,14430087.44,,2016.0,,8192373.09,6192.7,,,,,2816214.28,,,,,4414894.55
2011,10,SE,Sergipe,65693.54,3.6,190170.45,6418893.8,0.0,352153.97,2424367.72,32281345.2,22368583.42,13965268.81,1856795.03,1327645.15,1255728.86,1688248.8,147382.11,,-11.35,,1413966.84,33521828.51,,45482.16,10527807.56,,2487803.75,14696713.55,,1450.0,,8162704.59,3306.49,,,,,7281281.61,,,,,5249893.68
2011,7,SE,Sergipe,594661.0,985.0,186145.0,5418363.0,0.0,385762.0,2174093.0,10527146.0,21007516.0,14356595.0,1973473.0,1330489.0,1272667.0,2057797.0,134835.0,,7.0,,1400627.0,35673469.0,,61271.0,10205469.0,,1761430.0,14086272.0,,1790.0,,8612245.0,4779.0,,,,,6108535.0,,,,,4577483.0
2011,8,SP,São Paulo,1093832191.0,55531.09,501211.48,72982062.56,218945004.2,459245892.3,757028398.0,713699628.0,1897931499.0,1688840672.0,1085333855.0,416727509.8,267331369.4,1939958978.0,1469478.2,,29025634.56,,327565712.9,5097515296.0,,67250745.69,1262035615.0,,224466538.0,1052936351.0,,22179110.86,,75260411.58,20078610.85,,,,,1079635152.0,,,,,110849460.5
2011,6,SP,São Paulo,927482103.0,107667.44,357414.08,73766048.37,207120531.8,390482566.9,821843984.6,737898415.1,2006991811.0,1668763179.0,3359371952.0,433321626.3,271554757.6,1927983650.0,1622235.59,,2034196.29,,401012986.1,4964467550.0,,75938433.41,1244989205.0,,361030705.7,1298034333.0,,29617536.43,,75037742.4,23027302.78,,,,,5222875088.0,,,,,121738449.4
2011,1,SP,São Paulo,785398593.6,56859.37,739659.33,87579651.81,276687114.8,345109417.3,844054793.9,376106430.5,5853479238.0,2733776250.0,2076005299.0,712325643.5,314771247.7,1650452324.0,1099984.59,,2193057.66,,473574058.9,5187971578.0,,64488479.83,1322906421.0,,1083105223.0,2738920929.0,,8154735.37,,72852477.12,9307151.23,,,,,395827742.7,,,,,98347730.41
2011,9,SP,São Paulo,1063146965.0,44297.26,764357.37,84609440.84,232494382.0,466367605.6,880575953.3,670684092.0,2061197856.0,1770271115.0,1091352656.0,394417189.2,279694172.3,1832629242.0,79423879.68,,4459238.65,,312145304.5,5377727518.0,,54582541.84,1362552476.0,,232464677.5,1099750558.0,,50003622.16,,76766157.81,15884194.93,,,,,1125327420.0,,,,,109637274.1
